SID,SEASON,BASIN,iso_time,storm_name,storm_status,lat,lon,wind_kt,pres_hpa,pres_source,usa_pres_hpa,wmo_pres_hpa,poci_hpa,roci_km,rmw_km,r34_ne_nm,r34_se_nm,r34_sw_nm,r34_nw_nm,r50_ne_nm,r50_se_nm,r50_sw_nm,r50_nw_nm,r64_ne_nm,r64_se_nm,r64_sw_nm,r64_nw_nm,storm_speed_kt,storm_dir_deg
1970220N14342,1970,NA,1970-08-07T12:00:00Z,UNNAMED,TD,14,-18.5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,270
1970220N14342,1970,NA,1970-08-07T15:00:00Z,UNNAMED,TD,14,-19,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,270
1970220N14342,1970,NA,1970-08-07T18:00:00Z,UNNAMED,TD,14,-19.5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,270
1970220N14342,1970,NA,1970-08-07T21:00:00Z,UNNAMED,TD,14,-20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,270
1970220N14342,1970,NA,1970-08-08T03:00:00Z,UNNAMED,TD,14,-21,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,270
1970220N14342,1970,NA,1970-08-08T06:00:00Z,UNNAMED,TD,14,-21.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,270
1970220N14342,1970,NA,1970-08-08T09:00:00Z,UNNAMED,TD,14,-22,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,270
1970220N14342,1970,NA,1970-08-08T12:00:00Z,UNNAMED,TD,14,-22.5,30,1006,USA,1006,1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,270
1970220N14342,1970,NA,1970-08-08T15:00:00Z,UNNAMED,TD,14,-23.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,270
1970220N14342,1970,NA,1970-08-08T18:00:00Z,UNNAMED,TD,14,-23.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,270
1970220N14342,1970,NA,1970-08-08T21:00:00Z,UNNAMED,TD,14,-24.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,270
1970220N14342,1970,NA,1970-08-09T03:00:00Z,UNNAMED,TD,14,-25.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,270
1970220N14342,1970,NA,1970-08-09T06:00:00Z,UNNAMED,TD,14,-26.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,270
1970220N14342,1970,NA,1970-08-09T09:00:00Z,UNNAMED,TD,14,-27.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,270
1970220N14342,1970,NA,1970-08-09T12:00:00Z,UNNAMED,TD,14,-28.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,270
1970220N14342,1970,NA,1970-08-09T15:00:00Z,UNNAMED,TD,14,-29,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,265
1970220N14342,1970,NA,1970-08-09T18:00:00Z,UNNAMED,TD,13.9,-30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,265
1970220N14342,1970,NA,1970-08-09T21:00:00Z,UNNAMED,TD,13.8,-31,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,265
1970220N14342,1970,NA,1970-08-10T03:00:00Z,UNNAMED,TD,13.8,-33,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,265
1970220N14342,1970,NA,1970-08-10T06:00:00Z,UNNAMED,TD,13.7,-33.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,265
1970220N14342,1970,NA,1970-08-10T09:00:00Z,UNNAMED,TD,13.6,-34.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,265
1970220N14342,1970,NA,1970-08-10T12:00:00Z,UNNAMED,TD,13.5,-35.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,265
1970220N14342,1970,NA,1970-08-10T15:00:00Z,UNNAMED,TD,13.4,-36.6,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,265
1970220N14342,1970,NA,1970-08-10T18:00:00Z,UNNAMED,TS,13.3,-37.5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,265
1970220N14342,1970,NA,1970-08-10T21:00:00Z,UNNAMED,TS,13.2,-38.5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,265
1970220N14342,1970,NA,1970-08-11T03:00:00Z,UNNAMED,TS,13.3,-40.5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,275
1970220N14342,1970,NA,1970-08-11T06:00:00Z,UNNAMED,TS,13.4,-41.5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,280
1970220N14342,1970,NA,1970-08-11T09:00:00Z,UNNAMED,TS,13.5,-42.6,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,280
1970220N14342,1970,NA,1970-08-11T12:00:00Z,UNNAMED,TS,13.7,-43.7,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,275
1970220N14342,1970,NA,1970-08-11T15:00:00Z,UNNAMED,TS,13.8,-44.9,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,275
1970220N14342,1970,NA,1970-08-11T18:00:00Z,UNNAMED,TS,13.9,-46,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,275
1970220N14342,1970,NA,1970-08-11T21:00:00Z,UNNAMED,TS,14,-47.1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,275
1970220N14342,1970,NA,1970-08-12T03:00:00Z,UNNAMED,TS,14,-49.3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,270
1970220N14342,1970,NA,1970-08-12T06:00:00Z,UNNAMED,TS,14,-50.4,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,270
1970220N14342,1970,NA,1970-08-12T09:00:00Z,UNNAMED,TS,14,-51.5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,270
1970220N14342,1970,NA,1970-08-12T12:00:00Z,UNNAMED,TD,14,-52.6,30,1010,USA,1010,1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,270
1970220N14342,1970,NA,1970-08-12T15:00:00Z,UNNAMED,TD,14,-53.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,270
1970220N14342,1970,NA,1970-08-12T18:00:00Z,UNNAMED,TD,14,-54.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,275
1970220N14342,1970,NA,1970-08-12T21:00:00Z,UNNAMED,TD,14.1,-55.6,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,280
1970220N14342,1970,NA,1970-08-13T03:00:00Z,UNNAMED,TS,14.7,-57.3,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,305
1970220N14342,1970,NA,1970-08-13T06:00:00Z,UNNAMED,TS,15.3,-58,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,310
1970220N14342,1970,NA,1970-08-13T09:00:00Z,UNNAMED,TS,16,-58.7,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,315
1970220N14342,1970,NA,1970-08-13T12:00:00Z,UNNAMED,TS,16.7,-59.5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,315
1970220N14342,1970,NA,1970-08-13T15:00:00Z,UNNAMED,TS,17.5,-60.4,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,310
1970220N14342,1970,NA,1970-08-13T18:00:00Z,UNNAMED,TS,18.2,-61.3,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,310
1970220N14342,1970,NA,1970-08-13T21:00:00Z,UNNAMED,TS,18.9,-62.3,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,305
1970220N14342,1970,NA,1970-08-14T03:00:00Z,UNNAMED,TS,20,-64.3,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,300
1970220N14342,1970,NA,1970-08-14T06:00:00Z,UNNAMED,TS,20.5,-65.3,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,295
1970220N14342,1970,NA,1970-08-14T09:00:00Z,UNNAMED,TS,21,-66.4,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,295
1970220N14342,1970,NA,1970-08-14T12:00:00Z,UNNAMED,TS,21.5,-67.5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,295
1970220N14342,1970,NA,1970-08-14T15:00:00Z,UNNAMED,TS,22,-68.8,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,295
1970220N14342,1970,NA,1970-08-14T18:00:00Z,UNNAMED,DB,22.5,-70,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,295
1970220N14342,1970,NA,1970-08-14T21:00:00Z,UNNAMED,DB,23.1,-71.2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,305
1970220N14342,1970,NA,1970-08-15T03:00:00Z,UNNAMED,DB,24.6,-73.2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,315
1970220N14342,1970,NA,1970-08-15T06:00:00Z,UNNAMED,DB,25.5,-74,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,320
1970220N14342,1970,NA,1970-08-15T09:00:00Z,UNNAMED,DB,26.3,-74.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,320
1970220N14342,1970,NA,1970-08-15T12:00:00Z,UNNAMED,TD,27,-75.5,30,1015,USA,1015,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,315
1970220N14342,1970,NA,1970-08-15T15:00:00Z,UNNAMED,TD,27.5,-76.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,310
1970220N14342,1970,NA,1970-08-15T18:00:00Z,UNNAMED,TD,27.9,-76.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,305
1970220N14342,1970,NA,1970-08-15T21:00:00Z,UNNAMED,TD,28.3,-77.4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,305
1970220N14342,1970,NA,1970-08-16T03:00:00Z,UNNAMED,TD,28.9,-78.3,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,325
1970220N14342,1970,NA,1970-08-16T06:00:00Z,UNNAMED,TS,29.3,-78.5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,335
1970220N14342,1970,NA,1970-08-16T09:00:00Z,UNNAMED,TS,29.6,-78.6,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,345
1970220N14342,1970,NA,1970-08-16T12:00:00Z,UNNAMED,TS,30,-78.7,35,1011,USA,1011,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,355
1970220N14342,1970,NA,1970-08-16T15:00:00Z,UNNAMED,TS,30.5,-78.7,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0
1970220N14342,1970,NA,1970-08-16T18:00:00Z,UNNAMED,TS,31,-78.7,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5
1970220N14342,1970,NA,1970-08-16T21:00:00Z,UNNAMED,TS,31.6,-78.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,10
1970220N14342,1970,NA,1970-08-17T03:00:00Z,UNNAMED,TS,32.8,-78.2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,25
1970220N14342,1970,NA,1970-08-17T06:00:00Z,UNNAMED,TS,33.5,-77.8,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,35
1970220N14342,1970,NA,1970-08-17T09:00:00Z,UNNAMED,TS,34.3,-77.1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,35
1970220N14342,1970,NA,1970-08-17T11:00:00Z,UNNAMED,TS,34.7,-76.7,50,1007,USA,1007,1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,40
1970220N14342,1970,NA,1970-08-17T12:00:00Z,UNNAMED,TS,34.8,-76.6,50,1007,USA,1007,1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,45
1970220N14342,1970,NA,1970-08-17T15:00:00Z,UNNAMED,TS,35.2,-76,53,1005,USA,1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,50
1970220N14342,1970,NA,1970-08-17T17:00:00Z,UNNAMED,TS,35.6,-75.5,55,1003,USA,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,50
1970220N14342,1970,NA,1970-08-17T18:00:00Z,UNNAMED,TS,35.8,-75.2,55,1002,USA,1002,1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,50
1970220N14342,1970,NA,1970-08-17T21:00:00Z,UNNAMED,TS,36.6,-74,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,50
1970220N14342,1970,NA,1970-08-18T03:00:00Z,UNNAMED,TS,38.4,-71.1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,55
1970220N14342,1970,NA,1970-08-18T06:00:00Z,UNNAMED,HU,39.3,-69.3,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,60
1970220N14342,1970,NA,1970-08-18T09:00:00Z,UNNAMED,HU,40.3,-67,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,60
1970220N14342,1970,NA,1970-08-18T12:00:00Z,UNNAMED,HU,41.3,-64.3,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,70
1970220N14342,1970,NA,1970-08-18T15:00:00Z,UNNAMED,HU,41.9,-61.3,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,75
1970220N14342,1970,NA,1970-08-18T18:00:00Z,UNNAMED,HU,42.5,-58.5,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,70
1970220N14342,1970,NA,1970-08-18T21:00:00Z,UNNAMED,HU,43.5,-56,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,60
1970220N14342,1970,NA,1970-08-19T03:00:00Z,UNNAMED,EX,45.3,-52.8,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,45
1970220N14342,1970,NA,1970-08-19T06:00:00Z,UNNAMED,EX,46,-52,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,35
1970220N14342,1970,NA,1970-08-19T09:00:00Z,UNNAMED,EX,46.8,-51.2,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,35
1970220N14342,1970,NA,1970-08-19T12:00:00Z,UNNAMED,EX,47.5,-50.5,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,35
1970220N14342,1970,NA,1970-08-19T15:00:00Z,UNNAMED,EX,47.9,-50,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,45
1970220N14342,1970,NA,1970-08-19T18:00:00Z,UNNAMED,EX,48.2,-49.5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,50
1970220N14342,1970,NA,1970-08-19T21:00:00Z,UNNAMED,EX,48.4,-49,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,65
1970220N14342,1970,NA,1970-08-20T03:00:00Z,UNNAMED,EX,48.4,-48.2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,120
1970220N14342,1970,NA,1970-08-20T06:00:00Z,UNNAMED,EX,48.2,-47.8,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,145
1970220N14342,1970,NA,1970-08-20T09:00:00Z,UNNAMED,EX,47.9,-47.6,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,165
1970220N14342,1970,NA,1970-08-20T12:00:00Z,UNNAMED,EX,47.5,-47.5,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,185
1970220N14342,1970,NA,1970-08-20T15:00:00Z,UNNAMED,EX,47.1,-47.7,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,205
1970220N14342,1970,NA,1970-08-20T18:00:00Z,UNNAMED,EX,46.7,-48,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,210
1970220N14342,1970,NA,1970-08-20T21:00:00Z,UNNAMED,EX,46.3,-48.3,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,205
1970220N14342,1970,NA,1970-08-21T03:00:00Z,UNNAMED,EX,45.7,-48.5,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,160
1970220N14342,1970,NA,1970-08-21T06:00:00Z,UNNAMED,EX,45.4,-48.2,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,130
1970220N14342,1970,NA,1970-08-21T09:00:00Z,UNNAMED,EX,45.2,-47.7,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,105
1970220N14342,1970,NA,1970-08-21T12:00:00Z,UNNAMED,EX,45.2,-47.1,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,90
1970220N14342,1970,NA,1970-08-21T15:00:00Z,UNNAMED,EX,45.2,-46.5,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,75
1970220N14342,1970,NA,1970-08-21T18:00:00Z,UNNAMED,EX,45.4,-45.9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,65
1970220N14342,1970,NA,1970-08-21T21:00:00Z,UNNAMED,EX,45.7,-45.2,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,60
1970220N14342,1970,NA,1970-08-22T03:00:00Z,UNNAMED,EX,46.3,-43.8,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,55
1970220N14342,1970,NA,1970-08-22T06:00:00Z,UNNAMED,EX,46.7,-43,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,60
1970220N14342,1970,NA,1970-08-22T09:00:00Z,UNNAMED,EX,47.2,-41.8,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,60
1970220N14342,1970,NA,1970-08-22T12:00:00Z,UNNAMED,EX,47.7,-40.5,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,60
1970220N14342,1970,NA,1970-08-22T15:00:00Z,UNNAMED,EX,48.2,-39.3,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,60
1970220N14342,1970,NA,1970-08-22T18:00:00Z,UNNAMED,EX,48.6,-38,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,65
1970220N14342,1970,NA,1970-08-22T21:00:00Z,UNNAMED,EX,49,-36.7,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,70
1970220N14342,1970,NA,1970-08-23T03:00:00Z,UNNAMED,EX,49.3,-33.9,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,90
1970220N14342,1970,NA,1970-08-23T06:00:00Z,UNNAMED,EX,49.2,-32.5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,100
1970220N14342,1970,NA,1970-08-23T09:00:00Z,UNNAMED,EX,48.9,-31.2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,115
1970220N14342,1970,NA,1970-08-23T12:00:00Z,UNNAMED,EX,48.5,-30,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,120
1970220N14342,1970,NA,1970-08-23T15:00:00Z,UNNAMED,EX,48,-28.9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,125
1970220N14342,1970,NA,1970-08-23T18:00:00Z,UNNAMED,EX,47.5,-28,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,130
1970220N14342,1970,NA,1970-08-23T21:00:00Z,UNNAMED,EX,47,-27.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,130
1970220N14342,1970,NA,1970-08-24T03:00:00Z,UNNAMED,EX,46.2,-25.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,120
1970220N14342,1970,NA,1970-08-24T06:00:00Z,UNNAMED,EX,46,-25.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,115
1970220N14342,1970,NA,1970-08-24T09:00:00Z,UNNAMED,EX,45.8,-24.5,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,110
1970220N14342,1970,NA,1970-08-24T12:00:00Z,UNNAMED,EX,45.7,-24,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,110
1970220N14342,1970,NA,1970-08-24T15:00:00Z,UNNAMED,EX,45.6,-23.5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,105
1970220N14342,1970,NA,1970-08-24T18:00:00Z,UNNAMED,EX,45.5,-23,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,105
1970220N14342,1970,NA,NA,UNNAMED,TD,14,-20.5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,270
1970220N14342,1970,NA,NA,UNNAMED,TD,14,-25,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,270
